timestamp,from_address,to_address,value,status
2023-04-14 11:47:38,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xB8c77482e45F1F44dE1745F52C74426C631bDD52,1.426,confirmed
2023-04-14 12:25:13,0x6b75d8AF000000e20B7a7A3a45abe9A535c0910,0xdAC17F958D2ee523a2206206994597C13D831ec7,0.593,confirmed
2023-04-14 13:34:51,0xB8c77482e45F1F44dE1745F52C74426C631bDD52,0x8929d3AFD0C6E38917e4ED7Db6A366d80E86D,1.782,confirmed
2023-04-14 14:55:29,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0.649,confirmed
2023-04-14 15:23:08,0x8929d3AFD0C6E38917e4ED7Db6A366d80E86D,0xB8c77482e45F1F44dE1745F52C74426C631bDD52,1.263,confirmed
2023-04-14 16:41:44,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x6b75d8AF000000e20B7a7A3a45abe9A535c0910,0.845,confirmed
2023-04-14 12:02:13,0xe22dBDF752A3DcA1BEFb2aDE154829aaA716DF9e,0x82619873558C25a5F94001D9c7F952F2bb343d0D,25.712,confirmed
2023-04-14 12:13:27,0x82619873558C25a5F94001D9c7F952F2bb343d0D,0xe22dBDF752A3DcA1BEFb2aDE154829aaA716DF9e,25.712,confirmed
2023-04-14 14:05:32,0xe22dBDF752A3DcA1BEFb2aDE154829aaA716DF9e,0x82619873558C25a5F94001D9c7F952F2bb343d0D,48.325,confirmed
2023-04-14 14:18:49,0x82619873558C25a5F94001D9c7F952F2bb343d0D,0xe22dBDF752A3DcA1BEFb2aDE154829aaA716DF9e,48.325,confirmed
2023-04-14 15:32:21,0xe22dBDF752A3DcA1BEFb2aDE154829aaA716DF9e,0x82619873558C25a5F94001D9c7F952F2bb343d0D,67.897,confirmed
2023-04-14 15:44:38,0x82619873558C25a5F94001D9c7F952F2bb343d0D,0xF63eeE0777daa36f31d3B6f5d23E8F5118BC7f3e,67.897,confirmed
2023-04-14 16:25:12,0xF63eeE0777daa36f31d3B6f5d23E8F5118BC7f3e,0x4a5D3D5700c27d9fb5d29FFDe3E20C16BCB30E60,67.897,confirmed
2023-04-14 16:38:33,0x4a5D3D5700c27d9fb5d29FFDe3E20C16BCB30E60,0x6702A1E9c26716A3C40D10D1CC9e651C9b83252D,67.897,confirmed
2023-04-14 16:57:02,0x6702A1E9c26716A3C40D10D1CC9e651C9b83252D,0x8F70D19a69DFac95c2CFde146435A65ad1A9EF63,67.897,confirmed
